id;name;acronym;state
31642,6889;FACULDADE CATÓLICA DOM ORIONE;FACDO;TO
31646,56336;INSTITUTO SUPERIOR DE EDUCAÇÃO VERA CRUZ;ISE VERA CRUZ;SP
31650,43782;ESCOLA SUPERIOR DA AMAZÔNIA;ESAMAZ;PA
31654,31228;FACULDADE DE TECNOLOGIA SENAI LUZERNA;SENAI LUZERNA;SC
31658,18674;FACULDADE DE CIÊNCIAS EDUCACIONAIS CAPIM GROSSO;FACE;BA
31662,0612;FACULDADE SÃO PAULO;FSP;RO
31665,93565;FACULDADE DO VALE DO ITAJAÍ MIRIM;FAVIM;SC
31669,81011;FACULDADE ANHANGUERA DE VALPARAÍSO;FAV;GO
31673,68457;FACULDADE DO SERTÃO;UESSBA;BA
31677,55903;FACULDADE DE CIÊNCIAS GERENCIAIS DE SÃO GOTARDO;CESG;MG
31681,43349;FACULDADE EMPRESARIAL DE CHAPECÓ;FAEM;SC
31685,30795;FACULDADE UNIDA DE CAMPINAS;FACUNICAMPS;GO
31689,18241;CENTRO DE ENSINO SUPERIOR DE ILHÉUS;CESUPI;BA
31693,05687;FACULDADE DE MACAPÁ;FAMA;AP
31696,93132;Centro Universitário UNIFAFIBE;FAFIBE;SP
31700,80578;FACULDADES INTEGRADAS DESEMBARGADOR SÁVIO BRANDÃO - FAUSB;FAUSB;MT
31704,68024;FACULDADE DE INFORMÁTICA DE OURO PRETO DO OESTE;FIOURO;RO
31708,5547;FACULDADE DE TECNOLOGIA DO NORDESTE;FATENE;CE
31712,42916;FACULDADE FAE BLUMENAU;;SC
31716,30362;FACULDADES PEQUENO PRÍNCIPE;FPP;PR
31720,17808;FACULDADE DE CIÊNCIAS AGRÁRIAS E EXATAS DE PRIMAVERA DO LESTE;FCAE;MT
31724,05254;FACULDADE UNIÃO;FACULDADE UNIÃO;SP
31727,92699;FACULDADE DE CIÊNCIAS SOCIAIS E HUMANAS SOBRAL PINTO;FAIESP;MT
31731,80145;FACULDADE SÃO FRANCISCO DE ASSIS;FASFA;MT
31735,67591;FACULDADE DE IPORÁ;FAI;GO
31739,55037;FANEESP - FACULDADE NACIONAL DE EDUCAÇÃO E ENSINO SUPERIOR DO PARANÁ;FANEESP;PR
31743,42483;FACULDADE CCAA;FAC CCAA;RJ
31747,29929;FACULDADE MODELO;FACIMOD;PR
31751,17375;FACULDADE EVANGÉLICA DE SÃO PAULO;;SP
31755,04821;FACULDADES ITECNE DE CASCAVEL;ITECNE;PR
31758,92266;INSTITUTO SUPERIOR DE EDUCAÇÃO ANÍSIO TEIXEIRA;ISEAT;MG
31762,79712;FACULDADE PAULUS DE TECNOLOGIA E COMUNICAÇÃO;FAPCOM;SP
31766,67158;FACULDADE SÃO SEBASTIÃO;FASS;SP
31770,54604;FACULDADE IDC;IDC;RS
31774,4205;FACULDADE NOSSA SENHORA DE FÁTIMA;FACULDADE FÁTIMA;RS
31778,29496;FACULDADE EVANGÉLICA DO PIAUI;FAEPI;PI
31782,16942;FACULDADE DOM BOSCO DE GOIOERÊ;DOM BOSCO GOIOERÊ;PR
31786,04388;INSTITUTO SUPERIOR DE EDUCAÇÃO PROGRAMUS;ISEPRO;PI
31789,91833;FACULDADE MAURÍCIO DE NASSAU;FMN;PE
31793,79279;FACULDADE SUL DA AMÉRICA;SULDAMÉRICA;GO
31797,66725;FACULDADE METODISTA DE TEOLOGIA E CIÊNCIAS HUMANAS DA AMAZÔNIA;FATEO-PVH;RO
31801,54171;FACULDADE PARANAPANEMA;FP;PR
31805,41617;FACULDADE DE CIÊNCIAS MÉDICAS E DA SAÚDE DE JUIZ DE FORA;FCMS/JF;MG
31809,29063;FACULDADE SALESIANA DOM BOSCO DE PIRACICABA;FSDB;SP
31813,16509;FACULDADE REINALDO RAMOS;FARR;PB
31817,03955;FACULDADE DE TEOLOGIA UMBANDISTA;F.T.U.;SP
31820,914;ESCOLA SUPERIOR DOM HELDER CÂMARA;ESDHC;MG
31824,78846;FACULDADE PITÁGORAS DE TECNOLOGIA DE GUARAPARI;;ES
31828,66292;FACULDADE SÃO FRANCISCO DE ASSIS;UNIFIN;RS
31832,53738;FACULDADE DE BELÉM;FABEL;PA
31836,41184;FACULDADE SERRA DO CARMO;FASEC;TO
31840,2863;FACULDADE METROPOLITANA DE CAIEIRAS;FMC;SP
31844,16076;FACULDADE SÃO CAMILO;FASC-MG;MG
31848,03522;FACULDADE ZUMBI DOS PALMARES;FAZP;SP
31851,90967;FACULDADE BARÃO DE PIRATININGA;AES;SP
31855,78413;FACULDADE DE EDUCAÇÃO E TECNOLOGIA DA REGIÃO MISSIONEIRA;FETREMIS;RS
31859,65859;FACULDADE SATC;FASATC;SC
31863,53305;FACULDADE CONCÓRDIA;FACC;SC
31867,40751;FACULDADE JK - GUARÁ;ESAMC BRASÍLIA;DF
31871,28197;FACULDADE NATALENSE DE ENSINO E CULTURA;FANEC;RN
31875,15643;FACULDADE DO ESTADO DO MARANHÃO;FACEM;MA
31879,03089;FACULDADE VERDE NORTE;FAVENORTE;MG
31882,90534;FACULDADE PAN AMAZÔNIA;FAPAN;PA
31886,7798;FACULDADE DE CIÊNCIA E TECNOLOGIA ALBERT EINSTEIN;FACTAE;BA
31890,65426;FACULDADE CIDADE DE PATOS DE MINAS;FPM;MG
31894,52872;FACULDADE BRASIL NORTE;FABRAN;AP
31898,40318;FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA REUNIDA;FESAR;PA
31902,27764;INSTITUTO SUPERIOR DE EDUCAÇÃO DE BARRETOS;ISEB;SP
31906,1521;FACULDADE DEL REY;FDR;MG
31910,02656;FACULDADE DE TALENTOS HUMANOS;FACTHUS;MG
31913,90102;INSTITUTO SUPERIOR DE EDUCAÇÃO FRANCISCANO NOSSA SENHORA DE FÁTIMA;FATIMA;DF
31917,77547;FACULDADE DO SUL;FACSUL;BA
31921,64993;FACULDADE DO BAIXO PARNAÍBA;FAP;MA
31925,52439;ESCOLA SUPERIOR DE ADMINISTRAÇÃO, DIREITO E ECONOMIA;ESADE;RS
31929,39885;FACULDADE DO PANTANAL MATOGROSSENSE;FAPAN;MT
31933,27331;FACULDADE PROJEÇÃO DO GUARÁ;;DF
31937,14777;INSTITUTO SUPERIOR DE EDUCAÇÃO OCIDENTE;OCIDEMNTE;BA
31941,02223;FACULDADE BARRETOS;FB;SP
31944,89669;FACULDADE DE CIÊNCIAS HUMANAS E BIOLÓGICAS E DA SAÚDE;FCHBS;MT
31948,77114;FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS APLICADAS DE PRIMAVERA DO LESTE;FCJSA;MT
31952,6456;FACULDADE CENECISTA DE RONDONÓPOLIS;FACER;MT
31956,52006;INSTITUTO DE ENSINO SUPERIOR SANTA CECÍLIA;IESC;AL
31960,39452;FACULDADE DO INSTITUTO NACIONAL DE PÓS-GRADUAÇÃO DE CAMPINAS;FAC. INPG - CAMPINAS;SP
31964,26898;FACULDADE DO INSTITUTO NACIONAL DE PÓS-GRADUAÇÃO DE SÃO JOSÉ DOS CAMPOS;FACULDADE INPG - SJC;SP
31968,14344;FAJOPA - FACULDADE JOÃO PAULO II;FAJOPA;SP
31972,0179;FACULDADE SANTA RITA DE CÁSSIA;UNIFASC;GO
31975,89236;INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA RITA DE CÁSSIA;ISESC;GO
31979,76681;FACULDADE DE CIÊNCIAS EDUCACIONAIS E SISTEMAS INTEGRADOS;FACESI;PR
31983,64127;FACULDADE DA AMAZÔNIA;FAAM;PA
31987,51573;FACULDADE DELTA;FACDELTA;BA
31991,39019;CHRISTUS FACULDADE DO PIAUÍ;CHRISFAPI;PI
31995,26465;FACULDADE TEOLÓGICA DE CIÊNCIAS HUMANAS E SOCIAIS LOGOS;FAETEL;SP
31999,13911;FACULDADE POTIGUAR DA PARAÍBA;FPB;PB
32003,01357;FACULDADE DE SAÚDE E DESENVOLVIMENTO HUMANO SANTO AGOSTINHO;FS;MG
32006,88803;FACULDADE DE ODONTOLOGIA DO RECIFE;FOR;PE
32010,76248;FACULDADE ANCHIETA DO RECIFE;FAR;PE
32014,63694;FACULDADE PITÁGORAS DE DIVINÓPOLIS - FPD;FPD;MG
32018,5114;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;SC
32022,38586;FACULDADE DE TECNOLOGIA SENAI RIO DO SUL;SENAI RIO DO SUL;SC
32026,26032;FACULDADE DE TECNOLOGIA SENAI JARAGUÁ DO SUL;FATEC;SC
32030,13478;FACULDADE DE TECNOLOGIA SENAI BRUSQUE;SENAI/SC BRUSQUE;SC
32034,00924;INSTITUTO SUPERIOR DE EDUCAÇÃO ALMEIDA RODRIGUES;ISEAR;GO
32037,8837;INSTITUTO SUPERIOR DE EDUCAÇÃO ANGLO-AMERICANO DE FOZ DO IGUAÇU;ISEAAFI;PR
32041,75815;FACULDADE DE TECNOLOGIA SENAI FLORIANÓPOLIS;SENAI -SC - CTAI;SC
32045,63261;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS;IFAL;AL
32049,50707;Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano;;PE
32053,38153;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA;IF-SC;SC
32057,25599;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO;IFRJ;RJ
32061,13045;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO;IFMT;MT
32065,00491;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO;;MG
32068,87937;FACULDADE DE TECNOLOGIA IBTA CAMPINAS;IBTA;SP
32072,75382;FACULDADES INTEGRADAS ASSOCIAÇÃO DE ENSINO DE SANTA CATARINA;FASSESC;SC
32076,62828;FACULDADE EQUIPE;FAE;RS
32080,50274;UNIVERSIDADE DO ESTADO DO AMAZONAS;UEA;AM
32084,3772;FACULDADE DE TECNOLOGIA DO COMÉRCIO;FATEC-COMERCIO;MG
32088,25166;INSTITUTO SUPERIOR DE EDUCAÇÃO EQUIPE;ISEE;RS
32092,12612;FACULDADE DE ADMINISTRAÇÃO DA FESPSP;FADFESPSP;SP
32096,00058;INSTITUTO SUPERIOR DE EDUCAÇÃO UNIÃO DAS AMÉRICAS;UNIAMÉRICA;PR
32099,87504;CENTRO DE ENSINO SUPERIOR ARCANJO MIKAEL DE ARAPIRACA;CESAMA;AL
32103,74949;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;IFS;SE
32107,62395;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA;IFRR;RR
32111,49841;FACULDADE DE SÃO ROQUE;FAEV;SP
32115,37287;INSTITUTO SUPERIOR DE EDUCAÇÃO CORAÇÃO DE JESUS;ISECJ;MG
32119,24733;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS;IFNMG;MG
32123,12179;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;MG
32126,99625;INSTITUTO SUPERIOR DE EDUCAÇÃO DE GARÇA;ISEG;SP
32130,87071;INSTITUTO SUPERIOR DE EDUCAÇÃO DE CAJAZEIRAS;ISEC;PB
32134,74516;FACULDADES INTEGRADAS DOS CAMPOS GERAIS;CESCAGE;PR
32138,61962;FACULDADE DE MINAS BH;FAMINAS-BH;MG
32142,49408;INSTITUTO SUPERIOR DE EDUCAÇÃO ALBERT EINSTEIN;ISALBE;DF
32146,36854;FACULDADE DE QUATRO MARCOS;FQM;MT
32150,243;FACULDADE DE CIÊNCIAS BIOLÓGICAS E DA SAÚDE;FACISA;MG
32154,11746;FACULDADE DE ARAÇATUBA;;SP
32157,99192;FACULDADE ENTRE RIOS DO PIAUÍ;FAERPI;PI
32161,86638;FACULDADE DE CIÊNCIAS DA BAHIA - FACIBA;FACIBA;BA
32165,74083;ESCOLA SUPERIOR DE CIÊNCIAS DA SAÚDE;ESCS;DF
32169,61529;FACULDADE DE FARMÁCIA E BIOQUÍMICA;ITPAC;TO
32173,48975;FACULDADE DE ENFERMAGEM;ITPAC;TO
32177,36421;FACULDADE DE MEDICINA;ITPAC;TO
32181,23867;FACULDADE DE SISTEMA DE INFORMAÇÃO;ITPAC;TO
32185,11313;FACULDADE DE ADMINISTRAÇÃO;ITPAC;TO
32188,98759;FACULDADE LUIZ EDUARDO MAGALHÃES;FILEM;BA
32192,86205;FACULDADE IGUAÇU;FI;PR
32196,73651;FACULDADE DE ODONTOLOGIA;ITPAC;TO
32200,61096;FACULDADE QUIRINÓPOLIS;FAQUI;GO
32204,48542;FACULDADE MADRE THAIS;FMT;BA
32208,35988;FACULDADE SÃO BENTO DA BAHIA;;BA
32212,23434;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS;IFSEMG;MG
32216,1088;FACULDADE SANTO ANTONIO;FSA;BA
32219,98326;FACULDADE DE TECNOLOGIA ENIAC-FAPI;ENIAC;SP
32223,85772;FACULDADE DE TECNOLOGIA SENAC FLORIANÓPOLIS;SENAC FLORIANÓPOLIS;SC
32227,73218;FACULDADE DE TECNOLOGIA INFORMÁTICA;FATI;CE
32231,60663;INSTITUTO SUPERIOR DE EDUCAÇÃO DE JUNQUEIRÓPOLIS;ISEJ;SP
32235,48109;FACULDADES INTEGRADAS MATO-GROSSENSES DE CIÊNCIAS SOCIAIS E HUMANAS;ICE;MT
32239,35555;FACULDADES INTEGRADAS DE PATOS;FIP;PB
32243,23001;FACULDADE DE TECNOLOGIA IPUC;FATIPUC;RS
32247,10447;FACULDADE INED DE RIO CLARO;CBTA;SP
32250,97893;FACULDADE DE TECNOLOGIA TERMOMECÂNICA;FTT;SP
32254,85339;FACULDADE DE TECNOLOGIA INTERNACIONAL;FATEC INTERNACIONAL;PR
32258,72785;FACULDADE DE TECNOLOGIA SÃO FRANCISCO;FATESF;ES
32262,6023;FACULDADE DE ENSINO SUPERIOR DE CATALÃO;FACULDADE CESUC;GO
32266,47676;INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE CAMPINAS;IESCAMP;SP
32270,35122;FACULDADE DE TECNOLOGIA SENAC RIO;FATEC;RJ
32274,22568;FACULDADE DE TECNOLOGIA TECBRASIL;Ftec Caxias do Sul;RS
32278,10014;UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL;UERGS;RS
32281,9746;FACULDADE DE TECNOLOGIA DE TERESINA;FACULDADE CET;PI
32285,84906;FACULDADE DE GETÚLIO VARGAS;FACULDADE IDEAU;RS
32289,72352;INSTITUTO DE EDUCAÇÃO SUPERIOR PRESIDENTE KENNEDY - CENTRO DE FORMAÇÃO DE PROFISSIONAIS DE EDUCAÇÃO;IFESP;RN
32293,59797;FACULDADE GUARAÍ;FAG;TO
32297,47243;FACULDADE SÃO FRANCISCO DE JUAZEIRO;FASJ;BA
32301,34689;INSTITUTO SUPERIOR DE EDUCAÇÃO DE OLIVEIRA;ISEOL;MG
32305,22135;CENTRO UNIVERSITÁRIO DO SUL DE MINAS;UNIS-MG;MG
32309,09581;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;MG
32312,97027;CENTRO UNIVERSITÁRIO DE LAVRAS;UNILAVRAS;MG
32316,84473;INSTITUTO DE ENSINO SUPERIOR MÚLTIPLO;IESM;MA
32320,71919;FACULDADE DE TEOLOGIA INTEGRADA;FATIN;PE
32324,59364;FACULDADE MONTESSORIANO DE SALVADOR;FAMA;BA
32328,4681;FACULDADE MISSIONEIRA DO PARANÁ;FAMIPAR;PR
32332,34256;FACULDADE PARAÍSO DO CEARÁ;FAP;CE
32336,21702;FACULDADE RAÍZES;SER;GO
32340,09148;FACULDADE DA ACADEMIA BRASILEIRA DE EDUCAÇÃO E CULTURA;FABEC;RJ
32343,96594;FACULDADE DE ENSINO SUPERIOR DOM BOSCO;FACDOMBOSCO;PR
32347,8404;FACULDADE LS;FACELS;DF
32351,71486;FACULDADE BOAS NOVAS DE CIÊNCIAS TEOLÓGICAS, SOCIAIS E BIOTECNOLÓGICAS;FBNCTSB;AM
32355,58931;FACULDADE DE SAÚDE DE SÃO PAULO;FASSP;SP
32359,46377;FACULDADE EÇA DE QUEIROS;FACEQ;SP
32363,33823;FACULDADE JOSÉ AUGUSTO VIEIRA;FJAV;SE
32367,21269;FACULDADE ALFA;FA;SP
32371,08715;FACULDADE DE MARKETING E NEGÓCIOS;UNIESSA;MG
32374,96161;FACULDADE DO SERIDÓ;FAS;RN
32378,83607;FACULDADES INTEGRADAS DE CIÊNCIAS HUMANAS, SAÚDE E EDUCAÇÃO DE GUARULHOS;FG;SP
32382,71053;FACULDADE DE SAÚDE IBITURUNA;FASI;MG
32386,58498;Faculdade de Araraquara;FS;SP
32390,45944;FACULDADE DO LITORAL CATARINENSE;FLC;SC
32394,3339;FACULDADE INEDI;CESUCA;RS
32398,20836;INSTITUTO SUPERIOR DE EDUCAÇÃO IBITURUNA;ISEIB;MG
32402,08282;FACULDADE POLITÉCNICA DE CAMPINAS;POLICAMP;SP
32405,95728;INSTITUTO DE ENSINO SUPERIOR E PESQUISA;INESP;MG
32409,83174;INSTITUTO SUPERIOR DE ENSINO E PESQUISA DE ITUIUTABA;ISEPI;MG
32413,7062;FACULDADE DE FILOSOFIA DE PASSOS;FAFIPA;MG
32417,58065;FACULDADE DE ENFERMAGEM DE PASSOS;FAENPA;MG
32421,45511;FACULDADE DE DIREITO DE PASSOS;FADIPA;MG
32425,32957;FACULDADE DE ENGENHARIA DE PASSOS;FEP;MG
32429,20403;FACULDADE DE INFORMÁTICA DE PASSOS;FIP;MG
32433,07849;FACULDADE DE SERVIÇO SOCIAL DE PASSOS;FASESP;MG
32436,95295;FACULDADE DE NUTRIÇÃO DA FUNDAÇÃO DE ENSINO SUPERIOR DE PASSOS;FANUTRI;MG
32440,82741;FACULDADE DE ADMINISTRAÇÃO DE PASSOS;FAP;MG
32444,70187;FACULDADE EDUCAÇÃO FÍSICA DE PASSOS;FADEF;MG
32448,57633;FACULDADE DE MODA DE PASSOS;FAMOPA;MG
32452,45078;FACULDADE DE FILOSOFIA E LETRAS DE DIAMANTINA;FAFIDIA;MG
32456,32524;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS NOSSA SENHORA DE SION;FAFI/SION;MG
32460,1997;FACULDADE DE CIÊNCIAS EXATAS E HUMANAS DA CAMPANHA;FCCP;MG
32464,07416;FACULDADE DE CIÊNCIAS JURÍDICAS DE DIAMANTINA;FCJ;MG
32467,94862;INSTITUTO SUPERIOR DE EDUCAÇÃO DE DIVINÓPOLIS;ISED;MG
32471,82308;INSTITUTO SUPERIOR DE EDUCAÇÃO DE CLÁUDIO;ISEC;MG
32475,69754;INSTITUTO SUPERIOR DE EDUCAÇÃO DO ALTO SÃO FRANCISCO;ISAF;MG
32479,572;INSTITUTO SUPERIOR DE EDUCAÇÃO DE ITUIUTABA;ISEDI;MG
32483,44645;FACULDADE SENAC/RS;SENACRS;RS
32487,32091;Centro de Ensino Superior de Conselheiro Lafaiete;CES-CL;MG
32491,19537;FACULDADE PINHALZINHO;HORUS;SC
32495,06983;FACULDADE DA FRONTEIRA - FAF;FAF;PR
32498,94429;FACULDADE DE CIÊNCIAS EDUCACIONAIS DE SERGIPE;FCES;SE
32502,81875;FACULDADE DE ADMINISTRAÇÃO DE EMPRESAS IBRAFEM;IBRAFEM;SP
32506,69321;FACULDADE VICENTINA - FAVI;FAVI;PR
32510,56767;FACULDADE DE PRESIDENTE VENCESLAU;FAPREV;SP
32514,44212;FACULDADE DE CIÊNCIAS GERENCIAIS ALVES FORTES;FACE - ALFOR;MG
32518,31658;FACULDADES INTEGRADAS DA VITÓRIA DE SANTO ANTÃO;FAINTVISA;PE
32522,19104;FACULDADE DE CIÊNCIAS DA SAÚDE ARCHIMEDES THEODORO;FAC - SAUDE ARTHE;MG
32526,0655;FACULDADE JANGADA;FJ;SC
32529,93996;FACULDADE CATÓLICA DE POUSO ALEGRE;FACAPA;MG
32533,81442;FACULDADE DE DIREITO DA FUNDAÇÃO ESCOLA SUPERIOR DO MINISTÉRIO PÚBLICO;;RS
32537,68888;FACULDADE EVANGÉLICA DE TECNOLOGIA, CIÊNCIAS E BIOTECNOLOGIA DA CGADB;FAECAD;RJ
32541,56334;CENTRO UNIVERSITÁRIO EURÍPEDES DE MARÍLIA;UNIVEM;SP
32545,43779;FACULDADE DE NANUQUE;FANAN;MG
32549,31225;FACULDADE CERES;FACERES;SP
32553,18671;FACULDADE DE TEOLOGIA EVANGÉLICA EM CURITIBA - FATEV;FATEV;PR
32557,06117;FACULDADES INTEGRADAS SÉVIGNÉ;FAE SÉVIGNÉ;RS
32560,93563;FACULDADE ANGLICANA DE TAPEJARA;FAT;RS
32564,81009;INSTITUTO DE ENSINO SUPERIOR DE MINAS GERAIS;IESMIG;MG
32568,68455;FACULDADE NOVO HAMBURGO;FACULDADE IENH;RS
32572,55901;FACULDADE DE DESENVOLVIMENTO E INTEGRAÇÃO REGIONAL;FADIRE;PE
32576,43346;FACULDADE TEOLÓGICA BATISTA DE BRASÍLIA;FTBB;DF
32580,30792;INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA CRUZ;ISED;PE
32584,18238;FACULDADE SANTA CRUZ;FACRUZ;PE
32588,05684;FACULDADE DIOCESANA SÃO JOSÉ;FADISI;AC
32591,9313;FACULDADE DOM PEDRO II;FDPII;BA
32595,80576;FACULDADE DE ENFERMAGEM SÃO VICENTE DE PAULA;FESVIP;PB
32599,68022;FACULDADE AMÉRICA LATINA;;RS
32603,55468;FACULDADES INTEGRADAS DO BRASIL;FACBRASIL;PR
32607,42913;FACULDADES INTEGRADAS TORRICELLI;FIT;SP
32611,30359;ESCOLA SUPERIOR ASSOCIADA DE GOIÂNIA;ESUP;GO
32615,17805;FACULDADES INTEGRADAS IPITANGA;UNIBAHIA;BA
32619,05251;FACULDADES INTEGRADAS PROMOVE DE BRASILIA;;DF
32622,92697;FACULDADES INTEGRADAS DA UNIÃO DE ENSINO SUPERIOR CERTO;UNICERTO;DF
32626,80143;FACULDADE ANHANGUERA DE VALINHOS;;SP
32630,67589;FACULDADES INTEGRADAS IESGO;IESGO;GO
32634,55035;ESCOLA SUPERIOR DE CIÊNCIAS SOCIAIS;FGV;RJ
32638,4248;FACULDADE PERNAMBUCANA DE SAÚDE;FPS;PE
32642,29926;FACULDADE DE CIÊNCIAS HUMANAS E EXATAS DO SERTÃO DO SÃO FRANCISCO;FACESF;PE
32646,17372;FACULDADE MARIO SCHENBERG;FMS;SP
32650,04818;FACULDADE CATÓLICA NOSSA SENHORA DAS VITÓRIAS;FCNSV;RN
32653,92264;FACULDADE DAMAS DA INSTRUÇÃO CRISTÃ;FADIC;PE
32657,7971;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;SP
32661,67156;FACULDADE CATÓLICA SANTA TERESINHA;FCST;RN
32665,54602;FACULDADE ANHANGUERA DE CUIABÁ;FAC;MT
32669,42047;FACULDADE CIDADE VERDE;FCV;PR
32673,29493;FACULDADE DE COMPUTAÇÃO DE MONTES CLAROS;FACOMP;MG
32677,16939;FACULDADE EVANGÉLICA;FE;DF
32681,04385;FACULDADE FILADÉLFIA;FAFIL;SP
32684,91831;FACULDADE DOM LUIS DE ORLEANS E BRAGANÇA;FARRP;BA
32688,79277;SINAL - FACULDADE DE TEOLOGIA E FILOSOFIA;SINAL;AC
32692,66723;FACULDADE DE TECNOLOGIA DARCY RIBEIRO;FTDR;CE
32696,54169;INSTITUTO SUPERIOR DE EDUCAÇÃO DO MUNICÍPIO DE ITAPERUNA;ISEMI;RJ
32700,41614;FACULDADE UNILAGOS;UNILAGOS;PR
32704,2906;FUNDAÇÃO DE ENSINO SUPERIOR DE CLEVELÂNDIA;FESC;PR
32708,16506;FACULDADES INTEGRADAS DO VALE DO IVAÍ;;PR
32712,03952;FACULDADE PEDRO II;FAPE5;MG
32715,91398;FACULDADE DE TECNOLOGIA TUPY DE SÃO BENTO DO SUL;FTT-SBS;SC
32719,78844;FACULDADE DE TECNOLOGIA IPEP DE CAMPINAS;FATEC CAMPINAS;SP
32723,6629;FACULDADE DE TECNOLOGIA SAINT PASTOUS;FSP;RS
32727,53736;FACULDADE PORTAL;PORTAL;RS
32731,41182;ESCOLA SUPERIOR NACIONAL DE SEGUROS;ESNS;RJ
32735,28627;FACULDADE CIÊNCIAS DA VIDA;FCV;MG
32739,16073;FACULDADE MARANHENSE SÃO JOSÉ DOS COCAIS;FSJ;MA
32743,03519;FACULDADE DE EDUCAÇÃO DE BACABAL - FEBAC;FEBAC;MA
32746,90965;FACULDADE DE TECNOLOGIA SÃO FRANCISCO;FATESF;SP
32750,78411;FACULDADE PAULISTA DE PESQUISA E ENSINO SUPERIOR;FAPPES;SP
32754,65857;FACULDADES INTEGRADAS DOM PEDRO II;DOMPEDRO;SP
32758,53303;FACULDADES INTEGRADAS ADVENTISTAS DE MINAS GERAIS;FADMINAS;MG
32762,40749;FACULDADE DE ALMENARA;ALFA;MG
32766,28194;FACULDADE SERRA DA MESA;FASEM;GO
32770,1564;Centro de Educação Superior Única;UNICA;SC
32774,03086;FACULDADE OMNI;OMNI;RJ
32777,90532;FACULDADE IBGEN - INSTITUTO BRASILEIRO DE GESTÃO DE NEGÓCIOS;IBGEN;RS
32781,77978;FACULDADE MADRE TEREZA;FAMAT;AP
32785,65424;FACULDADE TEOLÓGICA BATISTA DE SÃO PAULO;FTBSP;SP
32789,5287;FACULDADE DE TECNOLOGIA PASTOR DOHMS;TECNODOHMS;RS
32793,40316;FACULDADE SÃO TOMAZ DE AQUINO;FSTA;BA
32797,27761;INSTITUTO UVB.BR;IUVB;SP
32801,15207;INSTITUTO DE ENSINO SUPERIOR DE MATO GROSSO;IESMT;MT
32805,02653;INSTITUTO DE ENSINO SUPERIOR DE CURITIBA;IESC;PR
32808,90099;FACULDADE DE ARACAJU;FACAR;SE
32812,77545;FACULDADE DE TECNOLOGIA RADIAL SANTO ANDRÉ;FATEC  RADIAL;SP
32816,64991;FACULDADE DE TECNOLOGIA CACHOEIRO DE ITAPEMIRIM;FACI;ES
32820,52437;FACULDADE PARAENSE DE ENSINO;FAPEN;PA
32824,39883;INSTITUTO DE ENSINO SUPERIOR DO RIO GRANDE DO NORTE;IESRN;RN
32828,27328;INSTITUTO MARANHENSE DE ENSINO E CULTURA;IMEC;MA
32832,14774;FACULDADE DE ENSINO DE MINAS GERAIS;FACEMG;MG
32836,0222;FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA;FESAM;AP
32839,89666;FACULDADE JUIZ DE FORA;FJF;MG
32843,77112;FACULDADE EVANGÉLICA DE GOIANÉSIA;;GO
32847,64558;FACULDADE DE TECNOLOGIA ENSITEC;ENSITEC;PR
32851,52004;FACULDADE FRUTAL;FAF;MG
32855,3945;FACULDADE DE TECNOLOGIA DE MINAS GERAIS;FATEMG;MG
32859,26895;FACULDADE GUAIRACÁ;FAG;PR
32863,14341;FACULDADE JAUENSE;;SP
32867,01787;FACULDADE DE TECNOLOGIA SENAC DO RIO GRANDE DO SUL;SENAC/RS;RS
32870,89233;FACULDADE DE TECNOLOGIA DA PARAÍBA;FATECPB;PB
32874,76679;FACULDADE DE TECNOLOGIA IAPEC;IAPEC;PR
